,locationId,location,iso3,iso2,locationTypeId,indicatorId,indicator,indicatorDisplayName,sourceId,source,revision,variantId,variant,variantShortName,variantLabel,timeId,timeLabel,timeMid,categoryId,category,estimateTypeId,estimateType,estimateMethodId,estimateMethod,sexId,sex,ageId,ageLabel,ageStart,ageEnd,ageMid,value
92,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,87622
93,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,122260
94,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,122240
95,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,124732
96,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,87633
97,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,87635
98,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,1,95% lower bound,LOWER95,95% Lower,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,183839
99,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,2,80% lower bound,LOWER80,80% Lower,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,206891
0,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,253843
1,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,5,80% upper bound,UPPER80,80% Upper,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,303661
2,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,6,95% upper bound,UPPER95,95% Upper,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,325921
3,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,274320
4,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,233367
5,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,259017
6,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,181952
7,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,253880
8,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,253838
9,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,259012
10,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,181975
11,598,Papua New Guinea,PNG,PG,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,181978
12,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,18
13,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,19
14,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,16
15,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,18
16,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,14
17,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,18
18,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,18
19,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,18
20,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,14
21,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,14
22,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,17
23,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,19
24,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,16
25,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,17
26,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,14
27,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,17
28,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,17
29,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,17
30,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,14
31,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,14
32,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,1,95% lower bound,LOWER95,95% Lower,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,26
33,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,2,80% lower bound,LOWER80,80% Lower,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,29
34,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,35
35,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,5,80% upper bound,UPPER80,80% Upper,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,42
36,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,6,95% upper bound,UPPER95,95% Upper,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,46
37,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,38
38,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,31
39,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,35
40,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,27
41,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,35
42,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,35
43,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,35
44,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,27
45,772,Tokelau,TKL,TK,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,27
46,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,1272
47,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,1373
48,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,1171
49,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,1288
50,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,869
51,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,1292
52,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,1272
53,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,1288
54,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,882
55,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,882
56,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,1177
57,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,1270
58,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,1084
59,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,1192
60,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,804
61,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,1196
62,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,1177
63,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,1192
64,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,816
65,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,816
66,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,1,95% lower bound,LOWER95,95% Lower,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,1900
67,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,2,80% lower bound,LOWER80,80% Lower,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,2105
68,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,2449
69,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,5,80% upper bound,UPPER80,80% Upper,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,2830
70,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,6,95% upper bound,UPPER95,95% Upper,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,3025
71,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,2643
72,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,2255
73,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,2479
74,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,1672
75,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,2488
76,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,2449
77,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,2479
78,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,1699
79,776,Tonga,TON,TO,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,188,Total,0,-1,0,1699
80,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,135
81,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,146
82,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,124
83,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,136
84,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,95
85,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,136
86,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,135
87,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,15,No change,NoCHANGE,No change,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,136
88,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,16,Momentum,MOMENTUM,Momentum,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,96
89,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,17,Instant-replacement-zero-migration,InstantReplacementZeroMIGRATION,Inst.-replac.-Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,1,Male,188,Total,0,-1,0,96
90,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,126
91,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,9,High-fertility,HIGH,High-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,136
92,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,10,Low-fertility,LOW,Low-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,116
93,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,11,Constant-fertility,ConstantFERTILITY,Constant-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,128
94,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,12,Instant-replacement-fertility,InstantREPLACEMENT,Inst.-replac.-fert.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,89
95,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,13,Zero-migration,ZeroMIGRATION,Zero-mig.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,127
96,798,Tuvalu,TUV,TV,4,57,Total births by sex,Total number of live births by sex,25,World Population Prospects,0,14,Constant-mortality,ConstantMORTALITY,Constant-mort.,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,2,Female,188,Total,0,-1,0,126
